id,date_updated,vehicle_id,vehicle_label,vehicle_current_status,position_latitude,position_longitude,geographic_point,position_speed,position_odometer,trip_schedule_relationship,trip_id,trip_start_date,trip_route_id
185,2021-01-27 18:00:02,754,906,2,19.487199783325195,-99.11380004882812,"19.4871997833,-99.1138000488",0,534,0,9670893.0,20200428.0,171.0
186,2021-01-27 18:00:02,758,910,2,19.493099212646484,-99.12090301513672,"19.4930992126,-99.1209030151",0,1549,0,9672717.0,20200428.0,171.0
187,2021-01-27 18:00:02,764,916,2,19.42690086364746,-99.19979858398438,"19.4269008636,-99.199798584",0,364,2,,,
188,2021-01-27 18:00:02,777,929,2,19.492000579833984,-99.12030029296876,"19.4920005798,-99.120300293",0,1412,0,9672021.0,20200428.0,171.0
189,2021-01-27 18:00:02,523,1011,2,19.42729949951172,-99.1613998413086,"19.4272994995,-99.1613998413",2,0,2,,,367.0
190,2021-01-27 18:00:02,533,1059,2,19.296499252319336,-99.1852035522461,"19.2964992523,-99.1852035522",12,511,0,9732194.0,20200428.0,367.0
191,2021-01-27 18:00:02,1254,1065,2,19.27910041809082,-99.16919708251952,"19.2791004181,-99.1691970825",0,428,2,,,
192,2021-01-27 18:00:02,1256,1067,2,19.499000549316406,-99.11959838867188,"19.4990005493,-99.1195983887",0,0,2,,,
193,2021-01-27 18:00:02,1044,1084,2,19.364599227905277,-99.18199920654295,"19.3645992279,-99.1819992065",0,483,2,,,367.0
194,2021-01-27 18:00:02,1248,1121,1,19.447099685668945,-99.1530990600586,"19.4470996857,-99.1530990601",0,0,0,9733596.0,20200428.0,367.0
195,2021-01-27 18:00:02,1284,1256,2,19.44129943847656,-99.15489959716795,"19.4412994385,-99.1548995972",2,257,2,,,367.0
196,2021-01-27 18:00:02,1072,1309,1,19.49760055541992,-99.11940002441406,"19.4976005554,-99.1194000244",0,0,2,,,
197,2021-01-27 18:00:02,1216,2315,2,19.38909912109375,-99.04949951171876,"19.3890991211,-99.0494995117",9,183,0,9737719.0,20200428.0,301.0
198,2021-01-27 18:00:02,1218,2317,2,19.393600463867188,-99.13200378417967,"19.3936004639,-99.1320037842",9,507,0,9737108.0,20200428.0,301.0
199,2021-01-27 18:00:02,1225,2341,2,19.3976993560791,-99.10880279541016,"19.3976993561,-99.1088027954",6,0,0,9735764.0,20200428.0,301.0
200,2021-01-27 18:00:02,1226,2342,2,19.389299392700195,-99.05919647216795,"19.3892993927,-99.0591964722",0,1845,2,,,
201,2021-01-27 18:00:02,1227,2343,2,19.39579963684082,-99.09320068359376,"19.3957996368,-99.0932006836",13,331,0,9737294.0,20200428.0,301.0
202,2021-01-27 18:00:02,1238,2347,2,19.403499603271484,-99.1698989868164,"19.4034996033,-99.1698989868",7,0,0,9736129.0,20200428.0,301.0
203,2021-01-27 18:00:02,1024,2351,2,19.390899658203125,-99.04730224609376,"19.3908996582,-99.0473022461",0,0,0,9737808.0,20200428.0,301.0
204,2021-01-27 18:00:02,10002,2358,2,19.397300720214844,-99.10459899902344,"19.3973007202,-99.104598999",7,0,0,9737246.0,20200428.0,301.0
205,2021-01-27 18:00:02,1232,2363,2,19.39389991760254,-99.1374969482422,"19.3938999176,-99.1374969482",14,0,0,9735896.0,20200428.0,301.0
206,2021-01-27 18:00:02,1235,2366,2,19.395099639892575,-99.1457977294922,"19.3950996399,-99.1457977295",0,276,0,9736965.0,20200428.0,301.0
